Company,TypeName,Ram,OpSys,Weight,Touchscreen,CpuCompany,ClockSpeed,Flash Storage,HDD,Hybrid,SSD,GPU,Ppi,Price
Dell,Workstation,8,Windows,2.23,0,Intel,2.8,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,94731.84
Lenovo,Notebook,4,Windows,2.38,0,Intel,2.5,0.0,0.5,0.0,0.0,Intel,136.7948717948718,56210.4
Lenovo,Notebook,4,No,2.2,0,Intel,2.0,0.0,1.0,0.0,0.0,AMD,192.30769230769232,25521.12
Toshiba,Notebook,8,Windows,2.0,0,Intel,2.7,0.0,0.0,0.0,0.256,Intel,192.30769230769232,73952.64
Lenovo,Notebook,4,Windows,1.44,0,Intel,2.4,0.0,0.0,0.0,0.18,Intel,225.56390977443607,39160.8
Samsung,Ultrabook,16,Windows,1.23,0,Intel,2.7,0.0,0.0,0.0,0.256,Nvidia,200.0,98514.72
Dell,Ultrabook,8,Windows,1.6,0,Intel,2.8,0.0,0.0,0.0,0.256,Intel,240.0,90043.2
Asus,Notebook,4,Linux,2.0,0,Intel,1.1,0.0,1.0,0.0,0.0,Intel,136.7948717948718,21258.1872
Xiaomi,Ultrabook,8,Windows,1.28,0,Intel,2.3,0.0,0.0,0.0,0.256,Nvidia,225.56390977443607,49816.8
Dell,Notebook,4,Windows,2.18,0,Intel,2.5,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,48618.0
HP,Notebook,4,Windows,2.04,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,192.30769230769232,44701.92
HP,2 in 1 Convertible,4,Windows,1.28,1,Intel,2.5,0.0,0.0,0.0,0.256,Intel,225.56390977443607,90576.0
HP,2 in 1 Convertible,4,Windows,2.3,1,Intel,2.5,0.0,0.5,0.0,0.0,Intel,136.7948717948718,36486.14399999999
Asus,Notebook,4,Windows,1.65,0,Intel,1.1,0.032,0.0,0.0,0.0,Intel,151.34751773049646,18541.44
Lenovo,Notebook,8,Windows,2.2,0,Intel,2.5,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,35644.32
Dell,Notebook,4,Windows,2.2,0,Intel,1.6,0.0,0.5,0.0,0.0,Intel,136.7948717948718,19660.32
HP,2 in 1 Convertible,4,Windows,1.28,1,Intel,2.5,0.0,0.0,0.0,0.256,Intel,225.56390977443607,95850.72
Dell,Notebook,4,Linux,2.18,0,Intel,2.0,0.0,1.0,0.0,0.0,AMD,136.7948717948718,24279.696
Asus,Gaming,12,Windows,2.2,0,Intel,2.5,0.0,1.0,0.0,0.128,Nvidia,173.41040462427745,72988.272
Acer,Netbook,4,Chrome,1.25,0,Intel,1.6,0.032,0.0,0.0,0.0,Intel,183.9655172413793,15824.16
Lenovo,Notebook,4,Windows,2.8,0,AMD,2.2,0.0,0.5,0.0,0.0,AMD,144.50867052023122,20193.12
HP,Notebook,4,Windows,1.95,0,Intel,2.5,0.0,0.0,0.0,0.128,Intel,214.28571428571428,67399.2
HP,2 in 1 Convertible,16,Windows,1.42,1,Intel,2.7,0.0,0.0,0.0,0.256,Intel,375.9398496240601,74538.72
Samsung,Ultrabook,8,Windows,1.17,0,Intel,2.7,0.0,0.0,0.0,0.256,Intel,200.0,90522.72
Lenovo,Ultrabook,8,Windows,1.32,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,214.28571428571428,95850.72
MSI,Gaming,16,Windows,2.43,0,Intel,2.6,0.0,2.0,0.0,0.512,Nvidia,346.8208092485549,141138.72
Toshiba,Notebook,8,Windows,1.05,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,225.56390977443607,78588.0
Dell,Gaming,8,Linux,2.62,0,Intel,2.8,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,49497.12
HP,Notebook,8,Windows,2.04,0,Intel,2.7,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,47952.0
Dell,Notebook,4,Windows,2.18,0,Intel,2.0,0.0,1.0,0.0,0.0,AMD,136.7948717948718,32713.92
Dell,Notebook,8,Windows,1.9,0,Intel,2.6,0.0,0.5,0.0,0.0,Intel,192.30769230769232,49816.8
Dell,2 in 1 Convertible,8,Windows,1.24,1,Intel,1.3,0.0,0.0,0.0,0.512,Intel,375.9398496240601,107257.968
Asus,Gaming,32,Windows,3.58,0,Intel,2.7,0.0,0.0,0.0,0.512,Nvidia,173.41040462427745,68145.12
Dell,2 in 1 Convertible,16,Windows,1.22,1,Intel,1.3,0.0,0.0,0.0,0.256,Intel,225.56390977443607,87858.72
Lenovo,Ultrabook,8,Windows,1.13,0,Intel,2.7,0.256,0.0,0.0,0.0,Intel,214.28571428571428,109170.72
Lenovo,Notebook,8,Windows,1.95,0,Intel,2.5,0.0,0.0,0.0,0.512,Intel,192.30769230769232,104588.1072
LG,Ultrabook,16,Windows,1.08,1,Intel,2.7,0.0,0.0,0.0,0.512,Intel,192.30769230769232,111834.72
HP,Netbook,8,Windows,1.26,0,Intel,2.7,0.0,0.0,0.0,0.512,Intel,240.0,79014.23999999999
Acer,Notebook,4,Chrome,2.2,0,Intel,1.5,0.016,0.0,0.0,0.0,Intel,192.30769230769232,19127.52
Lenovo,Notebook,8,Windows,2.6,0,Intel,2.3,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,42037.92
LG,Ultrabook,8,Windows,0.98,1,Intel,2.7,0.0,0.0,0.0,0.512,Intel,214.28571428571428,101178.72
Dell,Notebook,8,Windows,1.6,0,Intel,2.8,0.0,0.0,0.0,0.256,Intel,214.28571428571428,64202.4
HP,Ultrabook,8,Windows,1.09,1,Intel,1.2,0.0,0.0,0.0,0.24,Intel,480.0,165168.0
Lenovo,Notebook,6,Windows,2.2,0,Intel,2.7,0.0,0.0,0.0,0.256,Nvidia,192.30769230769232,42037.92
HP,Notebook,8,Windows,2.04,0,Intel,2.7,0.0,0.0,0.0,0.256,Nvidia,192.30769230769232,54291.78719999999
Acer,Notebook,4,Windows,2.4,0,Intel,2.4,0.0,1.0,0.0,0.0,Intel,192.30769230769232,26586.72
Lenovo,Notebook,4,Windows,1.44,0,Intel,2.5,0.0,0.0,0.0,0.128,Intel,225.56390977443607,46939.68
HP,Notebook,8,Windows,1.49,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,225.56390977443607,51148.8
MSI,Gaming,16,Windows,2.7,0,Intel,2.8,0.0,1.0,0.0,0.256,Nvidia,173.41040462427745,85194.72
Dell,Gaming,16,Windows,2.6,0,Intel,2.8,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,71874.72
MSI,Gaming,8,Windows,2.2,0,Intel,2.5,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,59668.804800000005
Dell,Notebook,4,Windows,2.18,0,Intel,2.5,0.0,1.0,0.0,0.0,AMD,136.7948717948718,36496.2672
HP,Ultrabook,8,Windows,1.84,0,Intel,2.5,0.0,0.0,0.0,0.256,AMD,192.30769230769232,69103.62719999999
HP,Ultrabook,8,Windows,1.39,1,Intel,2.7,0.0,0.0,0.0,0.256,Intel,375.9398496240601,61218.72
Toshiba,Notebook,16,Windows,2.4,0,Intel,2.6,0.0,0.0,0.0,0.256,Nvidia,192.30769230769232,105228.0
Lenovo,2 in 1 Convertible,8,Windows,1.37,1,Intel,2.5,0.0,0.0,0.0,0.512,Intel,225.56390977443607,97236.0
Dell,Notebook,4,Windows,1.95,0,Intel,2.3,0.0,0.5,0.0,0.0,Intel,136.7948717948718,38889.072
Lenovo,Ultrabook,8,Windows,1.36,0,Intel,2.7,0.0,0.0,0.0,0.256,Intel,240.0,87912.0
HP,Notebook,8,Windows,2.31,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,192.30769230769232,62071.2
Dell,Notebook,4,Windows,2.18,0,Intel,2.5,0.0,1.0,0.0,0.0,Intel,136.7948717948718,37725.4368
HP,Notebook,4,Windows,1.95,0,Intel,2.3,0.0,0.5,0.0,0.0,Intel,152.42857142857142,61218.72
Lenovo,Notebook,4,Windows,2.2,0,Intel,1.1,0.0,1.0,0.0,0.0,Intel,136.7948717948718,16463.52
HP,Ultrabook,4,Windows,1.26,0,Intel,2.3,0.0,0.5,0.0,0.0,Intel,240.0,84129.12
HP,Notebook,4,No,1.86,0,Intel,1.6,0.0,1.0,0.0,0.0,Intel,136.7948717948718,15392.592
Lenovo,2 in 1 Convertible,16,Windows,1.3,1,Intel,2.2,0.0,0.0,0.0,1.0,Intel,375.9398496240601,95850.72
Toshiba,Notebook,4,Windows,1.47,0,Intel,2.3,0.0,0.0,0.0,0.128,Intel,214.28571428571428,58874.4
HP,Netbook,8,Windows,1.26,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,240.0,88924.31999999999
Dell,Notebook,4,Windows,2.18,0,Intel,2.0,0.0,1.0,0.0,0.0,Intel,136.7948717948718,29762.208
MSI,Gaming,8,Windows,2.2,0,Intel,2.8,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,63882.72
Dell,Ultrabook,8,Windows,1.36,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,214.28571428571428,87325.92
Dell,Gaming,16,Windows,4.36,0,Intel,2.7,0.0,1.0,0.0,0.512,Nvidia,231.21387283236993,146946.24
HP,Gaming,8,Windows,2.75,0,Intel,2.3,0.0,1.0,0.0,0.128,Nvidia,173.41040462427745,74538.72
Asus,Notebook,4,Windows,2.8,0,Intel,1.6,0.0,1.0,0.0,0.0,Nvidia,144.50867052023122,28238.4
Acer,Notebook,4,Windows,2.23,0,Intel,2.5,0.0,0.5,0.0,0.0,Intel,136.7948717948718,32980.32
Toshiba,Notebook,8,Windows,2.2,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,136.7948717948718,59620.32
Lenovo,2 in 1 Convertible,8,Windows,1.1,1,Intel,1.2,0.0,0.0,0.0,0.256,Intel,265.4867256637168,69210.72
Lenovo,Gaming,16,Windows,2.5,0,AMD,2.1,0.0,1.0,0.0,0.512,AMD,192.30769230769232,53226.72
Dell,Ultrabook,8,Windows,1.36,1,Intel,2.5,0.0,0.0,0.0,0.256,Intel,240.0,78438.816
Lenovo,Notebook,8,No,2.2,0,Intel,2.7,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,36496.8
Dell,Notebook,4,Windows,2.36,0,Intel,2.0,0.0,1.0,0.0,0.0,AMD,144.50867052023122,35111.52
Acer,Notebook,4,Chrome,1.68,0,Intel,1.6,0.032,0.0,0.0,0.0,Intel,152.42857142857142,18594.72
HP,Workstation,8,Windows,2.0,0,Intel,2.7,0.0,0.0,0.0,0.008,Nvidia,192.30769230769232,119826.72
Dell,Ultrabook,8,Windows,1.36,0,Intel,2.8,0.0,0.0,0.0,0.256,Intel,214.28571428571428,94572.0
Toshiba,Notebook,8,Windows,1.2,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,225.56390977443607,77788.8
Asus,2 in 1 Convertible,8,Chrome,1.2,0,Intel,1.2,0.064,0.0,0.0,0.0,Intel,240.0,61751.52
Lenovo,Ultrabook,8,Windows,1.7,0,Intel,2.6,0.0,0.0,0.0,0.256,Intel,214.28571428571428,79333.3872
Dell,Gaming,16,Windows,4.36,0,Intel,2.8,0.0,1.0,0.0,0.512,Nvidia,346.8208092485549,168045.12
Dell,2 in 1 Convertible,8,Windows,1.24,1,Intel,1.2,0.0,0.0,0.0,0.256,Intel,225.56390977443607,101178.72
HP,2 in 1 Convertible,4,Windows,1.45,1,Intel,1.1,0.0,0.0,0.0,0.256,Intel,183.9655172413793,41292.0
Dell,Ultrabook,8,Windows,1.3,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,375.9398496240601,67559.04
Acer,2 in 1 Convertible,4,Chrome,1.25,1,Intel,1.6,0.032,0.0,0.0,0.0,Intel,183.9655172413793,20725.92
Toshiba,Notebook,8,Windows,1.2,0,Intel,2.4,0.0,0.0,0.0,0.256,Intel,225.56390977443607,81784.8
Lenovo,Ultrabook,8,Windows,1.36,0,Intel,2.6,0.0,0.0,0.0,0.256,Intel,240.0,93772.8
Acer,Notebook,12,Windows,2.4,0,Intel,2.5,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,53759.52
Toshiba,Ultrabook,8,Windows,1.1,1,Intel,2.7,0.0,0.0,0.0,0.512,Intel,240.0,95371.2
HP,Notebook,8,Windows,2.04,0,Intel,2.5,0.0,1.0,0.0,0.0,Nvidia,136.7948717948718,45101.52
Dell,Notebook,4,Linux,2.25,0,Intel,2.0,0.0,1.0,0.0,0.0,AMD,136.7948717948718,24808.2336
Dell,Notebook,4,Windows,1.9,0,Intel,2.5,0.0,0.5,0.0,0.0,Intel,136.7948717948718,43956.0
HP,Notebook,4,Windows,2.04,0,Intel,2.4,0.0,0.5,0.0,0.0,Intel,192.30769230769232,36496.8
Dell,Gaming,32,Windows,4.42,0,Intel,2.8,0.0,1.0,0.0,0.256,Nvidia,173.41040462427745,167778.72
Lenovo,Notebook,6,Windows,2.4,0,Intel,2.5,0.0,0.0,0.0,0.256,Nvidia,192.30769230769232,37029.6
Dell,2 in 1 Convertible,16,Windows,1.22,1,Intel,1.3,0.0,0.0,0.0,0.512,Intel,375.9398496240601,101178.72
Dell,Ultrabook,8,Windows,1.5,1,Intel,2.6,0.0,0.0,0.0,0.256,Intel,285.7142857142857,104587.57439999998
Dell,Gaming,32,Windows,4.42,0,Intel,2.6,0.0,1.0,0.0,0.256,Nvidia,173.41040462427745,149184.0
Toshiba,Notebook,8,Windows,1.95,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,214.28571428571428,62870.4
Asus,Gaming,16,Windows,2.73,0,Intel,2.8,0.0,1.0,0.0,0.256,Nvidia,173.41040462427745,109218.672
HP,Notebook,8,Windows,2.04,0,Intel,2.7,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,52161.12
Lenovo,Notebook,4,Windows,1.7,0,Intel,2.3,0.0,0.0,0.508,0.0,Intel,152.42857142857142,53386.56
Asus,2 in 1 Convertible,16,Windows,2.3,1,Intel,2.7,0.0,2.0,0.0,0.512,Nvidia,384.61538461538464,95850.72
HP,Notebook,6,Windows,2.04,0,Intel,2.7,0.0,1.0,0.0,0.0,Intel,136.7948717948718,30849.12
Asus,Gaming,16,Windows,2.99,0,Intel,2.8,0.0,1.0,0.0,0.256,Nvidia,173.41040462427745,93186.72
Dell,2 in 1 Convertible,12,Windows,2.19,1,Intel,2.7,0.0,0.0,0.0,0.512,Intel,192.30769230769232,69210.72
Toshiba,Notebook,4,Windows,1.2,0,Intel,2.3,0.0,0.0,0.0,0.128,Intel,225.56390977443607,63669.6
Lenovo,Notebook,6,Windows,2.2,0,AMD,3.6,0.0,0.0,0.0,0.256,AMD,192.30769230769232,29250.72
Fujitsu,Notebook,4,Windows,2.3,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,136.7948717948718,34578.72
Toshiba,Notebook,4,Windows,1.75,0,Intel,2.3,0.0,0.5,0.0,0.0,Intel,152.42857142857142,48751.2
Dell,Notebook,4,Windows,2.25,0,Intel,2.5,0.0,0.5,0.0,0.0,AMD,136.7948717948718,31914.72
HP,Notebook,8,Windows,2.04,0,Intel,2.5,0.0,1.0,0.0,0.0,Intel,192.30769230769232,42943.68
Lenovo,Gaming,8,Windows,2.5,0,Intel,2.8,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,63349.92
Dell,Notebook,8,Windows,2.36,0,Intel,2.7,0.0,1.0,0.0,0.0,AMD,136.7948717948718,39906.72
Dell,Notebook,8,Windows,1.6,0,Intel,2.5,0.0,0.0,0.0,0.128,Intel,214.28571428571428,59620.32
HP,Netbook,8,Windows,0.97,0,Intel,1.2,0.0,0.0,0.0,0.512,Intel,240.0,101658.24
HP,Notebook,4,Windows,2.1,0,Intel,2.0,0.0,1.0,0.0,0.128,AMD,192.30769230769232,26586.72
Lenovo,Notebook,4,No,1.9,0,Intel,1.1,0.0,0.0,0.0,0.128,Intel,136.7948717948718,14418.6336
Lenovo,Notebook,8,Windows,2.3,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,192.30769230769232,71874.72
Dell,2 in 1 Convertible,8,Windows,1.68,1,Intel,2.5,0.0,0.0,0.0,0.256,Intel,225.56390977443607,47365.92
Asus,Notebook,8,Windows,1.4,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,375.9398496240601,61272.0
HP,Ultrabook,8,Windows,1.11,1,Intel,2.7,0.0,0.0,0.0,0.256,Intel,225.56390977443607,71874.72
Acer,Notebook,4,Windows,2.4,0,Intel,1.1,0.0,0.5,0.0,0.0,Intel,136.7948717948718,20246.4
Asus,Gaming,16,Windows,2.5,0,Intel,2.8,0.0,1.0,0.0,0.256,Nvidia,192.30769230769232,95850.72
HP,Ultrabook,8,Windows,1.48,0,Intel,2.7,0.0,0.0,0.0,0.512,Intel,214.28571428571428,111301.92
Acer,Gaming,8,Windows,2.7,0,Intel,2.8,0.0,1.0,0.0,0.128,Nvidia,192.30769230769232,67132.8
HP,Notebook,8,Windows,1.34,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,225.56390977443607,63349.92
Dell,Notebook,4,Windows,2.18,0,Intel,2.4,0.0,0.0,0.0,0.128,Intel,136.7948717948718,29144.16
HP,Notebook,4,Windows,1.64,0,Intel,2.5,0.0,0.5,0.0,0.0,Intel,152.42857142857142,41505.12
Toshiba,Notebook,4,Windows,1.2,0,Intel,2.3,0.0,0.0,0.0,0.128,Intel,225.56390977443607,63669.6
HP,Notebook,4,Windows,1.48,0,Intel,2.4,0.0,0.0,0.0,0.256,Intel,152.42857142857142,58607.46719999999
HP,Notebook,4,Windows,1.95,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,214.28571428571428,64202.4
HP,Ultrabook,8,Windows,1.43,0,Intel,2.6,0.0,0.0,0.0,0.256,Intel,214.28571428571428,77202.72
HP,Notebook,8,Windows,1.64,0,Intel,2.5,0.0,0.0,0.0,0.256,Nvidia,214.28571428571428,55904.5728
HP,Notebook,4,Windows,1.64,0,Intel,2.4,0.0,0.5,0.0,0.0,Intel,152.42857142857142,36443.52
Dell,Gaming,8,Windows,2.65,0,Intel,2.5,0.0,0.0,1.0,0.0,Nvidia,192.30769230769232,50562.72
HP,Ultrabook,4,Windows,1.26,0,Intel,2.5,0.0,0.5,0.0,0.0,Intel,240.0,81997.92
HP,Notebook,4,Windows,1.48,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,214.28571428571428,84715.2
HP,Ultrabook,8,Windows,1.54,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,214.28571428571428,100550.5488
HP,Notebook,4,Windows,1.49,0,Intel,2.4,0.0,0.5,0.0,0.0,Intel,160.45112781954887,42624.0
Toshiba,Notebook,8,Windows,1.5,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,160.45112781954887,64468.8
HP,Notebook,4,Windows,2.04,0,Intel,2.4,0.0,0.0,0.0,0.256,Intel,136.7948717948718,41025.0672
Lenovo,Notebook,16,Windows,2.4,0,Intel,2.7,0.0,0.0,0.0,0.512,Nvidia,346.8208092485549,158135.04
Toshiba,Notebook,8,Windows,1.47,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,214.28571428571428,79387.2
HP,Notebook,8,Windows,1.43,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,214.28571428571428,118761.12
Dell,2 in 1 Convertible,4,Windows,2.08,1,Intel,2.3,0.0,1.0,0.0,0.0,Intel,192.30769230769232,42410.3472
Toshiba,Ultrabook,8,Windows,1.2,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,225.56390977443607,84715.2
HP,Notebook,8,Windows,1.11,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,225.56390977443607,61218.72
HP,Notebook,8,Windows,1.64,0,Intel,2.7,0.0,0.0,0.0,0.256,Nvidia,214.28571428571428,63159.7104
Dell,Notebook,8,Windows,2.09,0,Intel,2.4,0.0,0.5,0.0,0.0,Intel,192.30769230769232,55754.3232
HP,Ultrabook,4,Windows,1.26,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,170.72,83063.52
HP,Notebook,4,Windows,2.31,0,Intel,2.5,0.0,0.5,0.0,0.0,Intel,152.42857142857142,63349.92
HP,Notebook,4,Windows,1.95,0,Intel,2.5,0.0,0.5,0.0,0.0,Intel,152.42857142857142,56476.8
Dell,Ultrabook,8,Windows,1.29,1,Intel,2.5,0.0,0.0,0.0,0.256,Intel,375.9398496240601,86526.72
HP,Notebook,8,Windows,2.63,0,Intel,2.5,0.0,0.0,0.0,0.256,Nvidia,173.41040462427745,57542.4
HP,Notebook,4,Windows,1.64,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,152.42857142857142,51841.44
Acer,Notebook,6,Windows,2.1,0,AMD,3.0,0.0,1.0,0.0,0.0,AMD,136.7948717948718,21791.52
MSI,Gaming,8,Windows,2.7,0,Intel,2.8,0.0,1.0,0.0,0.128,Nvidia,173.41040462427745,63499.10399999999
HP,Notebook,8,Windows,1.95,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,214.28571428571428,63669.6
HP,Notebook,8,Windows,1.84,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,192.30769230769232,65480.5872
HP,Ultrabook,8,Windows,1.26,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,240.0,71874.72
HP,Notebook,4,Windows,2.04,0,Intel,2.5,0.0,0.5,0.0,0.0,Intel,136.7948717948718,39533.76
Toshiba,Ultrabook,8,Windows,1.47,0,Intel,2.6,0.0,0.0,0.0,0.256,Intel,214.28571428571428,91908.0
Dell,Notebook,8,Windows,2.09,0,Intel,2.4,0.0,0.0,0.0,0.256,Intel,192.30769230769232,56633.976
HP,Notebook,8,Windows,1.64,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,214.28571428571428,53839.9728
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,Intel,2.5,0.0,0.0,0.0,0.256,Intel,192.30769230769232,45128.16
Vero,Notebook,2,Windows,1.45,0,Intel,1.44,0.032,0.0,0.0,0.0,Intel,152.42857142857142,11231.424
Toshiba,Notebook,16,Windows,2.4,0,Intel,2.5,0.0,0.0,0.0,0.256,Nvidia,192.30769230769232,75924.0
Lenovo,Notebook,8,Windows,2.3,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,192.30769230769232,55922.688
HP,Notebook,4,Windows,1.54,0,Intel,2.3,0.0,0.5,0.0,0.0,Intel,214.28571428571428,53280.0
HP,Notebook,8,Windows,1.84,0,Intel,2.4,0.0,0.5,0.0,0.256,Intel,192.30769230769232,112065.9552
HP,Notebook,8,Windows,1.43,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,214.28571428571428,78268.31999999999
MSI,Gaming,16,Windows,3.78,0,Intel,2.7,0.0,1.0,0.0,0.256,Nvidia,173.41040462427745,82351.6992
Lenovo,Gaming,16,Windows,4.6,0,Intel,2.6,0.0,1.0,0.0,0.128,Nvidia,173.41040462427745,122010.66719999998
Asus,Netbook,4,Chrome,1.2,0,Intel,1.6,0.016,0.0,0.0,0.0,Intel,183.9655172413793,15339.311999999998
Lenovo,Notebook,16,Windows,1.1,0,Intel,2.6,0.0,0.0,0.0,0.256,Intel,285.7142857142857,139593.6
HP,Notebook,8,Windows,1.91,0,Intel,2.7,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,52161.12
Dell,2 in 1 Convertible,8,Windows,2.3,1,Intel,2.7,0.0,0.0,0.0,0.256,Intel,192.30769230769232,58288.32
HP,Notebook,4,Windows,2.04,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,136.7948717948718,52161.12
Dell,Ultrabook,16,Windows,1.2,1,Intel,2.7,0.0,0.0,0.0,1.0,Intel,375.9398496240601,120093.12
HP,Notebook,4,Windows,2.31,0,Intel,2.3,0.0,0.5,0.0,0.0,Intel,136.7948717948718,37570.392
HP,Notebook,4,No,1.96,0,Intel,2.5,0.0,0.5,0.0,0.0,Intel,136.7948717948718,26586.72
Acer,Notebook,8,Windows,2.4,0,AMD,2.2,0.0,1.0,0.0,0.0,AMD,136.7948717948718,23922.72
Dell,2 in 1 Convertible,12,Windows,1.6,1,Intel,2.7,0.0,0.0,0.0,0.256,Intel,225.56390977443607,69210.72
MSI,Gaming,16,Windows,2.94,0,Intel,2.6,0.0,1.0,0.0,0.256,Nvidia,192.30769230769232,96916.32
HP,Notebook,8,Windows,2.04,0,Intel,2.7,0.0,0.0,0.0,0.256,Intel,192.30769230769232,57009.6
Asus,Gaming,16,No,4.0,0,Intel,2.6,0.0,1.0,0.0,0.0,Nvidia,173.41040462427745,53173.44
Dell,Notebook,4,Windows,2.25,0,Intel,2.5,0.0,1.0,0.0,0.0,Intel,192.30769230769232,29783.52
Dell,Notebook,16,Windows,2.32,0,Intel,2.7,0.0,2.0,0.0,0.0,AMD,192.30769230769232,52746.6672
MSI,Gaming,16,Windows,1.8,0,Intel,2.6,0.0,1.0,0.0,0.256,Nvidia,192.30769230769232,102777.12
Dell,Ultrabook,8,Windows,1.29,0,Intel,2.7,0.0,0.0,0.0,0.256,Intel,225.56390977443607,77682.23999999999
Asus,Gaming,64,Windows,3.58,0,Intel,2.7,0.0,0.0,0.0,1.0,Nvidia,173.41040462427745,211788.0
Dell,2 in 1 Convertible,8,Windows,1.62,1,Intel,2.5,0.0,0.0,0.0,0.256,Intel,225.56390977443607,42517.9728
Dell,Gaming,16,Windows,3.21,0,Intel,2.6,0.0,1.0,0.0,0.256,Nvidia,384.61538461538464,70809.12
Apple,Ultrabook,8,Mac,0.92,0,Intel,1.1,0.256,0.0,0.0,0.0,Intel,312.0,69264.0
Dell,Notebook,4,Windows,2.06,0,Intel,2.3,0.0,0.5,0.0,0.0,Intel,136.7948717948718,25679.8944
HP,Notebook,4,Windows,2.31,0,Intel,2.3,0.0,0.5,0.0,0.0,Intel,136.7948717948718,63882.72
HP,Ultrabook,8,Windows,1.26,0,Intel,2.3,0.0,0.0,0.0,0.256,Intel,240.0,63882.72
HP,Notebook,8,Windows,1.49,0,Intel,2.7,0.0,0.0,0.0,0.256,Intel,225.56390977443607,58075.2
Lenovo,Ultrabook,8,Windows,1.3,1,Intel,2.5,0.0,0.0,0.0,0.256,Intel,240.0,91294.7472
Lenovo,Notebook,8,Windows,3.0,0,Intel,2.3,0.0,1.0,0.0,0.0,AMD,144.50867052023122,35111.52
Lenovo,Notebook,4,Windows,2.3,0,Intel,2.3,0.0,1.0,0.0,0.0,Nvidia,192.30769230769232,52054.56
MSI,Gaming,16,Windows,3.78,0,Intel,2.8,0.0,1.0,0.0,0.256,Nvidia,173.41040462427745,133146.72
Lenovo,Notebook,4,Windows,2.1,0,Intel,2.3,0.0,0.5,0.0,0.0,Intel,136.7948717948718,28771.2
HP,Notebook,4,Windows,2.31,0,Intel,2.3,0.0,0.5,0.0,0.0,Intel,192.30769230769232,50083.2
Lenovo,Ultrabook,8,Windows,0.99,1,Intel,1.2,0.0,0.0,0.0,0.512,Intel,320.0,74538.72
Lenovo,Gaming,32,Windows,4.6,0,Intel,2.7,0.0,0.0,1.0,0.512,Nvidia,173.41040462427745,172627.19999999998
Lenovo,2 in 1 Convertible,4,Windows,0.69,1,Intel,1.44,0.064,0.0,0.0,0.0,Intel,308.91089108910893,34433.2656
HP,Ultrabook,16,Windows,1.3,0,Intel,2.7,0.0,0.0,0.0,0.512,Intel,451.12781954887214,109170.72
Dell,Notebook,8,Windows,2.18,0,Intel,2.5,0.0,0.0,0.0,0.256,Intel,192.30769230769232,39960.0
HP,Notebook,4,Windows,1.54,0,Intel,2.3,0.0,0.5,0.0,0.0,Intel,214.28571428571428,54931.14719999999
HP,Workstation,8,Windows,1.9,0,Intel,2.5,0.0,0.0,0.0,0.256,AMD,192.30769230769232,79653.59999999999
